SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM,GAME_DATE,GAME_ID,MATCHUP,TEAM_ID,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
22022,201976,patrick beverley,PHI,2022-11-20,0022200247,LAL vs. SAS,1610612747,20,1,5,0.2,1,4,0.25,0,0,,0,1,1,3,0,0,0,1,3
22022,201976,patrick beverley,PHI,2022-11-18,0022200234,LAL vs. DET,1610612747,25,1,3,0.333,1,3,0.333,1,2,0.5,0,3,3,2,0,1,3,5,4
22022,201976,patrick beverley,PHI,2022-11-13,0022200198,LAL vs. BKN,1610612747,26,1,5,0.2,0,4,0.0,0,1,0.0,0,4,4,5,0,1,1,5,2
22022,201976,patrick beverley,PHI,2022-11-11,0022200183,LAL vs. SAC,1610612747,26,2,8,0.25,1,3,0.333,0,0,,1,2,3,3,2,0,0,2,5
22022,201976,patrick beverley,PHI,2022-11-09,0022200170,LAL @ LAC,1610612747,35,2,8,0.25,2,5,0.4,1,2,0.5,0,2,2,4,1,0,1,5,7
22022,201976,patrick beverley,PHI,2022-11-04,0022200131,LAL vs. UTA,1610612747,28,2,2,1.0,1,1,1.0,0,0,,1,4,5,1,0,0,0,2,5
22022,201976,patrick beverley,PHI,2022-11-02,0022200117,LAL vs. NOP,1610612747,27,0,3,0.0,0,0,,0,0,,1,3,4,3,1,0,2,0,0
22022,201976,patrick beverley,PHI,2022-10-30,0022200095,LAL vs. DEN,1610612747,21,2,5,0.4,1,4,0.25,0,0,,1,4,5,2,0,0,0,3,5
22022,201976,patrick beverley,PHI,2022-10-28,0022200076,LAL @ MIN,1610612747,30,2,4,0.5,0,1,0.0,2,2,1.0,1,5,6,4,0,0,1,3,6
22022,201976,patrick beverley,PHI,2022-10-26,0022200064,LAL @ DEN,1610612747,29,1,4,0.25,0,2,0.0,4,4,1.0,1,3,4,3,1,0,0,3,6
22022,201976,patrick beverley,PHI,2022-10-23,0022200037,LAL vs. POR,1610612747,30,1,3,0.333,1,3,0.333,4,4,1.0,1,3,4,5,1,0,2,3,7
22022,201976,patrick beverley,PHI,2022-10-20,0022200016,LAL vs. LAC,1610612747,33,1,7,0.143,1,6,0.167,2,2,1.0,1,1,2,1,2,2,2,4,5
22022,201976,patrick beverley,PHI,2022-10-18,0022200002,LAL @ GSW,1610612747,25,1,5,0.2,1,5,0.2,0,0,,1,1,2,2,4,2,1,5,3
22022,201942,demar derozan,CHI,2023-04-09,0022201223,CHI vs. DET,1610612741,24,7,15,0.467,1,4,0.25,1,1,1.0,0,2,2,5,1,0,0,1,16
22022,201942,demar derozan,CHI,2023-04-05,0022201193,CHI @ MIL,1610612741,36,3,12,0.25,0,1,0.0,2,2,1.0,0,3,3,6,2,0,3,4,8
22022,201942,demar derozan,CHI,2023-04-04,0022201182,CHI vs. ATL,1610612741,37,7,17,0.412,1,4,0.25,6,6,1.0,0,4,4,2,1,0,1,2,21
22022,201942,demar derozan,CHI,2023-04-02,0022201165,CHI vs. MEM,1610612741,34,11,26,0.423,0,4,0.0,9,9,1.0,1,4,5,7,1,0,0,3,31
22022,201942,demar derozan,CHI,2023-03-31,0022201148,CHI @ CHA,1610612741,33,8,15,0.533,1,2,0.5,6,7,0.857,1,2,3,4,1,0,1,0,23
22022,201942,demar derozan,CHI,2023-03-29,0022201140,CHI vs. LAL,1610612741,39,9,15,0.6,0,2,0.0,4,6,0.667,0,4,4,5,2,2,3,1,22
22022,201942,demar derozan,CHI,2023-03-27,0022201129,CHI @ LAC,1610612741,33,8,16,0.5,2,5,0.4,3,3,1.0,0,5,5,7,2,0,2,0,21
22022,201942,demar derozan,CHI,2023-03-26,0022201114,CHI @ LAL,1610612741,36,7,13,0.538,2,2,1.0,1,2,0.5,0,6,6,10,0,1,2,1,17
22022,201942,demar derozan,CHI,2023-03-22,0022201087,CHI vs. PHI,1610612741,21,0,7,0.0,0,3,0.0,4,4,1.0,1,2,3,1,1,0,1,2,4
22022,201942,demar derozan,CHI,2023-03-20,0022201072,CHI @ PHI,1610612741,46,10,22,0.455,0,3,0.0,5,6,0.833,0,8,8,2,3,1,2,2,25
22022,201942,demar derozan,CHI,2023-03-18,0022201060,CHI vs. MIA,1610612741,41,10,15,0.667,2,4,0.5,2,2,1.0,0,5,5,10,3,0,0,2,24
22022,201942,demar derozan,CHI,2023-03-17,0022201050,CHI vs. MIN,1610612741,52,15,25,0.6,2,4,0.5,17,18,0.944,2,12,14,4,3,0,1,3,49
22022,201942,demar derozan,CHI,2023-03-15,0022201037,CHI vs. SAC,1610612741,40,10,20,0.5,4,6,0.667,9,11,0.818,0,3,3,3,2,0,2,2,33
22022,201942,demar derozan,CHI,2023-03-11,0022201009,CHI @ HOU,1610612741,39,9,21,0.429,2,3,0.667,7,10,0.7,1,6,7,5,1,2,4,1,27
22022,201942,demar derozan,CHI,2023-03-08,0022200989,CHI @ DEN,1610612741,38,6,16,0.375,0,2,0.0,5,6,0.833,1,5,6,8,3,0,2,3,17
22022,201942,demar derozan,CHI,2023-03-05,0022200963,CHI vs. IND,1610612741,38,9,16,0.563,1,4,0.25,4,4,1.0,1,4,5,3,0,0,3,3,23
22022,201942,demar derozan,CHI,2023-03-03,0022200950,CHI vs. PHX,1610612741,36,13,18,0.722,1,1,1.0,4,7,0.571,0,0,0,6,2,0,0,3,31
22022,201942,demar derozan,CHI,2023-03-01,0022200934,CHI @ DET,1610612741,37,7,16,0.438,0,0,,7,9,0.778,3,4,7,7,0,0,2,1,21
22022,201942,demar derozan,CHI,2023-02-28,0022200925,CHI @ TOR,1610612741,35,5,11,0.455,0,0,,3,5,0.6,0,0,0,2,1,1,3,5,13
22022,201942,demar derozan,CHI,2023-02-26,0022200912,CHI vs. WAS,1610612741,35,11,15,0.733,0,0,,7,8,0.875,0,2,2,6,2,0,1,1,29
22022,201942,demar derozan,CHI,2023-02-24,0022200900,CHI vs. BKN,1610612741,28,8,17,0.471,0,3,0.0,1,1,1.0,0,4,4,4,1,1,1,2,17
22022,201942,demar derozan,CHI,2023-02-13,0022200863,CHI vs. ORL,1610612741,36,8,20,0.4,0,2,0.0,3,3,1.0,0,3,3,6,0,1,3,5,19
22022,201942,demar derozan,CHI,2023-02-11,0022200852,CHI @ CLE,1610612741,40,6,10,0.6,2,5,0.4,2,3,0.667,0,1,1,6,0,0,4,3,16
22022,201942,demar derozan,CHI,2023-02-09,0022200833,CHI @ BKN,1610612741,36,5,13,0.385,0,1,0.0,4,7,0.571,1,2,3,6,0,1,3,2,14
22022,201942,demar derozan,CHI,2023-02-06,0022200811,CHI vs. SAS,1610612741,34,8,17,0.471,0,1,0.0,3,3,1.0,0,1,1,5,1,0,2,1,19
22022,201942,demar derozan,CHI,2023-02-04,0022200796,CHI vs. POR,1610612741,40,10,16,0.625,1,1,1.0,6,6,1.0,0,7,7,7,1,1,3,2,27
22022,201942,demar derozan,CHI,2023-02-02,0022200781,CHI vs. CHA,1610612741,38,4,12,0.333,2,5,0.4,5,6,0.833,0,4,4,7,1,2,4,3,15
22022,201942,demar derozan,CHI,2023-01-31,0022200766,CHI vs. LAC,1610612741,36,8,19,0.421,0,2,0.0,4,6,0.667,0,2,2,5,1,1,8,3,20
22022,201942,demar derozan,CHI,2023-01-28,0022200744,CHI @ ORL,1610612741,38,11,14,0.786,5,5,1.0,5,6,0.833,0,2,2,8,0,1,3,4,32
22022,201942,demar derozan,CHI,2023-01-26,0022200732,CHI @ CHA,1610612741,35,9,21,0.429,0,1,0.0,10,11,0.909,1,2,3,5,1,0,2,4,28
22022,201942,demar derozan,CHI,2023-01-24,0022200713,CHI @ IND,1610612741,40,14,21,0.667,0,0,,5,5,1.0,1,4,5,3,0,1,1,5,33
22022,201942,demar derozan,CHI,2023-01-23,0022200708,CHI vs. ATL,1610612741,37,11,21,0.524,1,2,0.5,3,4,0.75,0,1,1,6,3,0,1,2,26
22022,201942,demar derozan,CHI,2023-01-19,0022200678,CHI @ DET,1610612741,38,9,18,0.5,0,1,0.0,8,8,1.0,0,9,9,5,2,1,5,1,26
22022,201942,demar derozan,CHI,2023-01-09,0022200606,CHI @ BOS,1610612741,23,6,9,0.667,0,0,,1,1,1.0,0,3,3,3,1,0,2,1,13
22022,201942,demar derozan,CHI,2023-01-07,0022200592,CHI vs. UTA,1610612741,40,13,22,0.591,0,0,,9,10,0.9,0,2,2,7,0,0,2,2,35
22022,201942,demar derozan,CHI,2023-01-06,0022200581,CHI @ PHI,1610612741,37,4,13,0.308,0,2,0.0,4,5,0.8,0,5,5,6,1,1,2,0,12
22022,201942,demar derozan,CHI,2023-01-04,0022200570,CHI vs. BKN,1610612741,35,8,20,0.4,0,1,0.0,6,6,1.0,0,7,7,3,1,1,1,1,22
22022,201942,demar derozan,CHI,2023-01-02,0022200552,CHI @ CLE,1610612741,46,16,32,0.5,2,6,0.333,10,12,0.833,1,2,3,4,4,1,1,4,44
22022,201942,demar derozan,CHI,2022-12-31,0022200540,CHI vs. CLE,1610612741,38,7,17,0.412,0,1,0.0,7,7,1.0,1,3,4,3,3,1,4,5,21
22022,201942,demar derozan,CHI,2022-12-30,0022200532,CHI vs. DET,1610612741,35,9,19,0.474,0,2,0.0,4,5,0.8,0,6,6,5,1,0,2,4,22
22022,201942,demar derozan,CHI,2022-12-28,0022200519,CHI vs. MIL,1610612741,44,15,25,0.6,0,0,,12,14,0.857,1,9,10,5,2,2,1,0,42
22022,201942,demar derozan,CHI,2022-12-26,0022200501,CHI vs. HOU,1610612741,41,11,18,0.611,0,0,,9,10,0.9,1,4,5,9,1,0,2,3,31
22022,201942,demar derozan,CHI,2022-12-23,0022200485,CHI @ NYK,1610612741,37,9,21,0.429,1,3,0.333,6,7,0.857,0,7,7,10,2,1,0,5,25
22022,201942,demar derozan,CHI,2022-12-21,0022200468,CHI @ ATL,1610612741,38,12,23,0.522,0,1,0.0,4,6,0.667,2,4,6,5,1,0,1,5,28
22022,201942,demar derozan,CHI,2022-12-20,0022200462,CHI @ MIA,1610612741,40,9,14,0.643,0,1,0.0,6,6,1.0,1,4,5,5,0,0,2,2,24
22022,201942,demar derozan,CHI,2022-12-18,0022200449,CHI @ MIN,1610612741,39,10,19,0.526,2,4,0.5,7,9,0.778,1,3,4,6,2,0,1,2,29
22022,201942,demar derozan,CHI,2022-12-16,0022200434,CHI vs. NYK,1610612741,31,6,14,0.429,0,1,0.0,2,2,1.0,0,4,4,4,1,0,4,3,14
22022,201942,demar derozan,CHI,2022-12-14,0022200418,CHI vs. NYK,1610612741,40,8,18,0.444,0,2,0.0,16,17,0.941,0,5,5,2,0,2,2,3,32
22022,201942,demar derozan,CHI,2022-12-11,0022200400,CHI @ ATL,1610612741,45,10,21,0.476,0,0,,14,15,0.933,1,12,13,8,0,0,1,2,34
22022,201942,demar derozan,CHI,2022-12-10,0022200391,CHI vs. DAL,1610612741,32,9,13,0.692,1,2,0.5,9,9,1.0,0,9,9,5,0,0,2,1,28
22022,201942,demar derozan,CHI,2022-12-07,0022200367,CHI vs. WAS,1610612741,37,11,21,0.524,0,1,0.0,5,6,0.833,0,7,7,4,0,1,5,3,27
22022,201942,demar derozan,CHI,2022-12-04,0022200350,CHI @ SAC,1610612741,35,6,18,0.333,0,0,,6,6,1.0,1,4,5,4,0,0,2,3,18
22022,201942,demar derozan,CHI,2022-12-02,0022200336,CHI @ GSW,1610612741,36,4,15,0.267,0,0,,8,9,0.889,1,5,6,7,0,0,1,4,16
22022,201942,demar derozan,CHI,2022-11-30,0022200321,CHI @ PHX,1610612741,32,11,17,0.647,0,1,0.0,7,8,0.875,0,7,7,4,0,1,2,3,29
22022,201942,demar derozan,CHI,2022-11-28,0022200306,CHI @ UTA,1610612741,36,9,20,0.45,0,1,0.0,8,9,0.889,2,2,4,6,1,0,0,4,26
22022,201942,demar derozan,CHI,2022-11-25,0022200281,CHI @ OKC,1610612741,42,12,27,0.444,0,1,0.0,6,8,0.75,0,4,4,6,2,0,2,5,30
22022,201942,demar derozan,CHI,2022-11-23,0022200267,CHI @ MIL,1610612741,38,14,24,0.583,2,3,0.667,6,7,0.857,0,4,4,8,1,2,2,0,36
22022,201942,demar derozan,CHI,2022-11-21,0022200250,CHI vs. BOS,1610612741,35,11,24,0.458,3,3,1.0,3,3,1.0,0,8,8,4,1,0,2,3,28
22022,201942,demar derozan,CHI,2022-11-18,0022200227,CHI vs. ORL,1610612741,44,16,30,0.533,1,2,0.5,8,9,0.889,1,3,4,2,0,0,2,2,41
22022,201942,demar derozan,CHI,2022-11-16,0022200217,CHI @ NOP,1610612741,31,11,15,0.733,0,1,0.0,6,7,0.857,1,3,4,7,0,0,0,3,28
22022,201942,demar derozan,CHI,2022-11-13,0022200196,CHI vs. DEN,1610612741,26,6,11,0.545,0,1,0.0,4,6,0.667,0,2,2,4,0,1,0,3,16
22022,201942,demar derozan,CHI,2022-11-09,0022200166,CHI vs. NOP,1610612741,37,14,26,0.538,0,2,0.0,5,6,0.833,0,3,3,3,1,1,3,5,33
22022,201942,demar derozan,CHI,2022-11-07,0022200151,CHI vs. TOR,1610612741,36,2,6,0.333,0,1,0.0,5,6,0.833,0,6,6,7,1,0,2,4,9
22022,201942,demar derozan,CHI,2022-11-06,0022200141,CHI @ TOR,1610612741,37,7,9,0.778,0,1,0.0,6,6,1.0,1,4,5,2,1,1,5,2,20
22022,201942,demar derozan,CHI,2022-11-04,0022200124,CHI @ BOS,1610612741,36,13,23,0.565,0,3,0.0,20,22,0.909,0,3,3,5,2,1,2,3,46
22022,201942,demar derozan,CHI,2022-11-02,0022200111,CHI vs. CHA,1610612741,28,2,11,0.182,0,1,0.0,5,5,1.0,2,6,8,5,1,1,5,2,9
22022,201942,demar derozan,CHI,2022-11-01,0022200103,CHI @ BKN,1610612741,33,8,21,0.381,1,2,0.5,3,3,1.0,0,4,4,1,3,0,1,2,20
22022,201942,demar derozan,CHI,2022-10-29,0022200084,CHI vs. PHI,1610612741,34,7,12,0.583,1,2,0.5,9,10,0.9,0,3,3,4,0,0,4,2,24
22022,201942,demar derozan,CHI,2022-10-28,0022200077,CHI @ SAS,1610612741,36,11,20,0.55,0,1,0.0,11,12,0.917,0,1,1,1,1,0,0,1,33
22022,201942,demar derozan,CHI,2022-10-26,0022200061,CHI vs. IND,1610612741,32,6,14,0.429,0,1,0.0,5,5,1.0,0,1,1,6,0,0,3,5,17
22022,201942,demar derozan,CHI,2022-10-24,0022200047,CHI vs. BOS,1610612741,33,10,17,0.588,0,0,,5,5,1.0,0,5,5,5,1,0,3,1,25
22022,201942,demar derozan,CHI,2022-10-22,0022200032,CHI vs. CLE,1610612741,33,3,9,0.333,0,0,,7,7,1.0,0,2,2,1,2,0,0,2,13
22022,201942,demar derozan,CHI,2022-10-21,0022200019,CHI @ WAS,1610612741,37,11,23,0.478,0,2,0.0,10,11,0.909,1,5,6,6,1,0,3,1,32
22022,201942,demar derozan,CHI,2022-10-19,0022200007,CHI @ MIA,1610612741,36,14,22,0.636,2,3,0.667,7,11,0.636,1,5,6,9,2,1,1,3,37
22022,1631323,simone fontecchio,UTA,2023-04-09,0022201228,UTA @ LAL,1610612762,31,8,18,0.444,4,11,0.364,0,0,,2,7,9,2,0,0,0,2,20
22022,1631323,simone fontecchio,UTA,2023-04-08,0022201213,UTA vs. DEN,1610612762,23,6,15,0.4,3,8,0.375,0,0,,1,5,6,4,1,0,3,5,15
22022,1631323,simone fontecchio,UTA,2023-04-06,0022201200,UTA vs. OKC,1610612762,25,4,11,0.364,1,6,0.167,2,2,1.0,2,1,3,0,1,0,3,1,11
22022,1631323,simone fontecchio,UTA,2023-04-04,0022201186,UTA vs. LAL,1610612762,22,2,5,0.4,2,4,0.5,0,0,,0,0,0,0,0,0,1,1,6
22022,1631323,simone fontecchio,UTA,2023-04-02,0022201164,UTA @ BKN,1610612762,13,1,5,0.2,0,2,0.0,0,2,0.0,0,1,1,0,1,0,0,2,2
22022,1631323,simone fontecchio,UTA,2023-03-31,0022201152,UTA @ BOS,1610612762,31,5,13,0.385,2,8,0.25,0,0,,2,2,4,1,1,0,0,1,12
22022,1631323,simone fontecchio,UTA,2023-03-29,0022201143,UTA @ SAS,1610612762,17,2,6,0.333,0,3,0.0,0,0,,0,0,0,1,0,0,1,2,4
22022,1631323,simone fontecchio,UTA,2023-03-25,0022201111,UTA @ SAC,1610612762,29,2,10,0.2,1,5,0.2,0,0,,0,3,3,1,0,0,2,3,5
22022,1631323,simone fontecchio,UTA,2023-03-24,0022201102,UTA vs. MIL,1610612762,25,9,16,0.563,4,7,0.571,4,4,1.0,0,2,2,0,0,0,1,2,26
22022,1631323,simone fontecchio,UTA,2023-03-22,0022201091,UTA vs. POR,1610612762,20,2,7,0.286,1,3,0.333,0,0,,1,0,1,2,0,0,0,0,5
22022,1631323,simone fontecchio,UTA,2023-03-20,0022201076,UTA vs. SAC,1610612762,33,4,13,0.308,4,10,0.4,0,0,,0,1,1,3,0,0,1,1,12
22022,1631323,simone fontecchio,UTA,2023-03-18,0022201062,UTA vs. BOS,1610612762,16,2,7,0.286,2,4,0.5,2,2,1.0,0,1,1,1,0,1,0,0,8
22022,1631323,simone fontecchio,UTA,2023-03-13,0022201022,UTA @ MIA,1610612762,30,8,17,0.471,5,11,0.455,2,2,1.0,2,3,5,1,1,0,3,3,23
22022,1631323,simone fontecchio,UTA,2023-03-11,0022201005,UTA @ CHA,1610612762,14,4,8,0.5,1,2,0.5,0,0,,2,2,4,0,1,0,0,0,9
22022,1631323,simone fontecchio,UTA,2023-03-09,0022200994,UTA @ ORL,1610612762,22,5,7,0.714,1,3,0.333,6,6,1.0,2,0,2,2,3,0,1,1,17
22022,1631323,simone fontecchio,UTA,2023-03-07,0022200983,UTA @ DAL,1610612762,29,2,8,0.25,2,7,0.286,0,0,,0,3,3,1,0,0,1,2,6
22022,1631323,simone fontecchio,UTA,2023-03-05,0022200968,UTA @ OKC,1610612762,16,2,7,0.286,1,4,0.25,0,0,,0,1,1,2,0,0,0,3,5
22022,1631323,simone fontecchio,UTA,2023-03-03,0022200951,UTA @ OKC,1610612762,26,5,12,0.417,4,6,0.667,2,4,0.5,1,2,3,1,0,1,1,1,16
22022,1631323,simone fontecchio,UTA,2023-02-28,0022200930,UTA vs. SAS,1610612762,20,0,7,0.0,0,5,0.0,0,0,,0,0,0,2,1,0,3,0,0
22022,1631323,simone fontecchio,UTA,2023-02-25,0022200909,UTA vs. SAS,1610612762,13,2,4,0.5,1,2,0.5,6,6,1.0,1,0,1,1,1,0,0,1,11
22022,1631323,simone fontecchio,UTA,2023-02-23,0022200892,UTA vs. OKC,1610612762,14,1,8,0.125,0,5,0.0,0,0,,0,1,1,1,0,0,0,2,2
22022,1631323,simone fontecchio,UTA,2023-02-15,0022200879,UTA @ MEM,1610612762,24,3,8,0.375,1,4,0.25,0,0,,2,1,3,2,0,0,1,3,7
22022,1631323,simone fontecchio,UTA,2023-02-13,0022200859,UTA @ IND,1610612762,13,0,3,0.0,0,3,0.0,0,0,,1,0,1,2,0,1,0,1,0
22022,1631323,simone fontecchio,UTA,2023-02-11,0022200851,UTA @ NYK,1610612762,4,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,1,0
22022,1631323,simone fontecchio,UTA,2023-02-10,0022200839,UTA @ TOR,1610612762,22,2,6,0.333,1,3,0.333,2,2,1.0,0,2,2,2,1,0,2,2,7
22022,1631323,simone fontecchio,UTA,2023-02-08,0022200828,UTA vs. MIN,1610612762,24,4,11,0.364,1,7,0.143,0,0,,1,0,1,2,0,0,1,0,9
22022,1631323,simone fontecchio,UTA,2023-01-25,0022200727,UTA @ POR,1610612762,1,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
22022,1631323,simone fontecchio,UTA,2023-01-23,0022200710,UTA vs. CHA,1610612762,4,1,1,1.0,1,1,1.0,0,0,,1,1,2,0,0,0,2,1,3
22022,1631323,simone fontecchio,UTA,2023-01-18,0022200675,UTA vs. LAC,1610612762,3,1,3,0.333,1,2,0.5,0,0,,0,1,1,0,0,0,0,0,3
22022,1631323,simone fontecchio,UTA,2023-01-14,0022200646,UTA vs. PHI,1610612762,8,1,3,0.333,1,3,0.333,0,0,,0,0,0,0,0,0,1,2,3
22022,1631323,simone fontecchio,UTA,2023-01-10,0022200614,UTA vs. CLE,1610612762,5,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,1,0
22022,1631323,simone fontecchio,UTA,2022-12-26,0022200503,UTA @ SAS,1610612762,5,0,2,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,2,0
22022,1631323,simone fontecchio,UTA,2022-12-22,0022200478,UTA vs. WAS,1610612762,3,0,2,0.0,0,2,0.0,0,0,,0,0,0,0,0,1,0,1,0
22022,1631323,simone fontecchio,UTA,2022-12-20,0022200461,UTA @ DET,1610612762,5,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,1,0
22022,1631323,simone fontecchio,UTA,2022-12-19,0022200452,UTA @ CLE,1610612762,10,1,4,0.25,1,3,0.333,0,0,,0,0,0,0,1,0,0,0,3
22022,1631323,simone fontecchio,UTA,2022-12-17,0022200442,UTA @ MIL,1610612762,15,1,4,0.25,0,3,0.0,0,0,,1,2,3,1,0,0,1,0,2
22022,1631323,simone fontecchio,UTA,2022-12-07,0022200372,UTA vs. GSW,1610612762,20,6,10,0.6,3,6,0.5,3,5,0.6,2,1,3,1,0,1,1,1,18
22022,1631323,simone fontecchio,UTA,2022-12-03,0022200343,UTA vs. POR,1610612762,12,1,4,0.25,0,2,0.0,1,2,0.5,2,0,2,1,0,0,1,2,3
22022,1631323,simone fontecchio,UTA,2022-12-02,0022200335,UTA vs. IND,1610612762,21,3,5,0.6,3,4,0.75,0,0,,0,1,1,1,0,0,2,3,9
22022,1631323,simone fontecchio,UTA,2022-11-30,0022200322,UTA vs. LAC,1610612762,11,1,3,0.333,1,2,0.5,0,0,,1,0,1,1,0,0,0,0,3
22022,1631323,simone fontecchio,UTA,2022-11-23,0022200270,UTA vs. DET,1610612762,12,2,5,0.4,2,3,0.667,4,5,0.8,0,2,2,0,0,0,1,1,10
22022,1631323,simone fontecchio,UTA,2022-11-21,0022200255,UTA @ LAC,1610612762,7,1,4,0.25,0,3,0.0,0,0,,0,1,1,0,0,1,0,0,2
22022,1631323,simone fontecchio,UTA,2022-11-19,0022200238,UTA @ POR,1610612762,12,1,5,0.2,1,4,0.25,0,0,,0,0,0,1,1,0,0,1,3
22022,1631323,simone fontecchio,UTA,2022-11-18,0022200232,UTA vs. PHX,1610612762,10,1,1,1.0,1,1,1.0,1,2,0.5,0,1,1,0,0,1,0,1,4
22022,1631323,simone fontecchio,UTA,2022-11-15,0022200208,UTA vs. NYK,1610612762,17,3,6,0.5,3,5,0.6,0,0,,2,2,4,2,0,1,1,0,9
22022,1631323,simone fontecchio,UTA,2022-11-12,0022200185,UTA @ WAS,1610612762,2,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
22022,1631323,simone fontecchio,UTA,2022-11-07,0022200157,UTA vs. LAL,1610612762,5,1,4,0.25,0,3,0.0,0,0,,0,1,1,0,1,0,1,1,2
22022,1631323,simone fontecchio,UTA,2022-11-04,0022200131,UTA @ LAL,1610612762,1,0,1,0.0,0,1,0.0,0,0,,0,1,1,0,0,0,0,0,0
22022,1631323,simone fontecchio,UTA,2022-10-26,0022200063,UTA vs. HOU,1610612762,6,0,2,0.0,0,2,0.0,0,0,,0,1,1,0,0,0,0,0,0
22022,1631323,simone fontecchio,UTA,2022-10-24,0022200048,UTA @ HOU,1610612762,16,5,9,0.556,3,5,0.6,0,0,,2,1,3,0,0,0,2,4,13
22022,1631323,simone fontecchio,UTA,2022-10-23,0022200040,UTA @ NOP,1610612762,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
22022,1631323,simone fontecchio,UTA,2022-10-19,0022200012,UTA vs. DEN,1610612762,1,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
22022,1630559,austin reaves,LAL,2023-04-09,0022201228,LAL vs. UTA,1610612747,34,3,5,0.6,3,4,0.75,3,3,1.0,0,4,4,6,0,0,0,2,12
22022,1630559,austin reaves,LAL,2023-04-07,0022201212,LAL vs. PHX,1610612747,31,9,13,0.692,1,4,0.25,3,5,0.6,0,0,0,5,1,0,2,1,22
22022,1630559,austin reaves,LAL,2023-04-05,0022201196,LAL @ LAC,1610612747,31,6,11,0.545,3,6,0.5,5,5,1.0,0,4,4,2,0,0,2,5,20
22022,1630559,austin reaves,LAL,2023-04-04,0022201186,LAL @ UTA,1610612747,42,8,13,0.615,4,7,0.571,8,8,1.0,0,3,3,6,0,0,2,1,28
22022,1630559,austin reaves,LAL,2023-04-02,0022201171,LAL @ HOU,1610612747,33,4,7,0.571,1,2,0.5,9,10,0.9,0,1,1,8,0,0,2,2,18
22022,1630559,austin reaves,LAL,2023-03-31,0022201157,LAL @ MIN,1610612747,30,4,9,0.444,2,3,0.667,5,6,0.833,2,4,6,2,0,0,2,1,15
22022,1630559,austin reaves,LAL,2023-03-29,0022201140,LAL @ CHI,1610612747,29,7,8,0.875,1,2,0.5,4,4,1.0,0,2,2,5,1,0,1,0,19
22022,1630559,austin reaves,LAL,2023-03-26,0022201114,LAL vs. CHI,1610612747,37,6,10,0.6,1,3,0.333,0,1,0.0,0,3,3,7,0,0,5,2,13
22022,1630559,austin reaves,LAL,2023-03-24,0022201106,LAL vs. OKC,1610612747,38,3,12,0.25,1,5,0.2,4,4,1.0,3,3,6,9,0,0,3,3,11
22022,1630559,austin reaves,LAL,2023-03-22,0022201092,LAL vs. PHX,1610612747,39,6,10,0.6,1,1,1.0,12,13,0.923,0,4,4,11,1,0,2,2,25
22022,1630559,austin reaves,LAL,2023-03-19,0022201070,LAL vs. ORL,1610612747,30,9,14,0.643,1,4,0.25,16,18,0.889,1,5,6,6,0,0,3,3,35
22022,1630559,austin reaves,LAL,2023-03-17,0022201054,LAL vs. DAL,1610612747,32,5,8,0.625,0,1,0.0,6,9,0.667,0,5,5,2,1,1,1,1,16
22022,1630559,austin reaves,LAL,2023-03-15,0022201038,LAL @ HOU,1610612747,27,6,14,0.429,1,7,0.143,11,13,0.846,0,4,4,7,1,0,1,1,24
22022,1630559,austin reaves,LAL,2023-03-14,0022201030,LAL @ NOP,1610612747,29,4,5,0.8,3,4,0.75,3,5,0.6,1,3,4,5,1,0,4,1,14
22022,1630559,austin reaves,LAL,2023-03-12,0022201019,LAL vs. NYK,1610612747,25,4,6,0.667,1,2,0.5,4,5,0.8,0,1,1,4,0,0,3,1,13
22022,1630559,austin reaves,LAL,2023-03-10,0022201003,LAL vs. TOR,1610612747,32,6,10,0.6,0,2,0.0,6,6,1.0,0,2,2,5,0,1,1,3,18
22022,1630559,austin reaves,LAL,2023-03-07,0022200984,LAL vs. MEM,1610612747,33,6,13,0.462,1,3,0.333,4,6,0.667,0,4,4,7,1,0,0,3,17
22022,1630559,austin reaves,LAL,2023-03-05,0022200964,LAL vs. GSW,1610612747,28,5,9,0.556,3,5,0.6,3,4,0.75,0,2,2,8,1,1,2,2,16
22022,1630559,austin reaves,LAL,2023-03-03,0022200955,LAL vs. MIN,1610612747,21,2,9,0.222,0,2,0.0,2,2,1.0,1,2,3,3,0,0,2,0,6
22022,1630559,austin reaves,LAL,2023-03-01,0022200940,LAL @ OKC,1610612747,25,5,5,1.0,1,1,1.0,8,9,0.889,0,0,0,4,1,0,1,1,19
22022,1630559,austin reaves,LAL,2023-02-28,0022200927,LAL @ MEM,1610612747,27,5,8,0.625,4,7,0.571,3,3,1.0,0,2,2,7,1,1,4,2,17
