handicap,odds,participant_name,name,description,AwayTeam,HomeTeam,game_date,scoresMatch,hitsMatch,scores10,scores,Home
34.5,90.9090909090909,brandon ingram,Over,"Total Points, Rebounds And Assists",ATL,NOP,2023-11-04,2.0,1.0,10.0,8.0,True
29.5,95.23809523809524,cj mccollum,Over,"Total Points, Rebounds And Assists",ATL,NOP,2023-11-04,2.0,2.0,10.0,7.0,True
20.5,80.0,clint capela,Over,"Total Points, Rebounds And Assists",ATL,NOP,2023-11-04,2.0,2.0,10.0,6.0,False
20.5,76.92307692307693,de'andre hunter,Over,"Total Points, Rebounds And Assists",ATL,NOP,2023-11-04,2.0,1.0,10.0,5.0,False
29.5,83.33333333333334,dejounte murray,Over,"Total Points, Rebounds And Assists",ATL,NOP,2023-11-04,2.0,2.0,10.0,5.0,False
11.5,90.9090909090909,dyson daniels,Over,"Total Points, Rebounds And Assists",ATL,NOP,2023-11-04,1.0,0.0,10.0,4.0,True
16.5,90.9090909090909,herbert jones,Over,"Total Points, Rebounds And Assists",ATL,NOP,2023-11-04,2.0,2.0,10.0,6.0,True
20.5,83.33333333333334,jalen johnson,Over,"Total Points, Rebounds And Assists",ATL,NOP,2023-11-04,2.0,0.0,10.0,7.0,False
24.5,95.23809523809524,jonas valanciunas,Over,"Total Points, Rebounds And Assists",ATL,NOP,2023-11-04,2.0,2.0,10.0,6.0,True
10.5,83.33333333333334,larry nance,Over,"Total Points, Rebounds And Assists",ATL,NOP,2023-11-04,2.0,2.0,10.0,5.0,True
16.5,100.0,onyeka okongwu,Over,"Total Points, Rebounds And Assists",ATL,NOP,2023-11-04,2.0,0.0,10.0,7.0,False
15.5,83.33333333333334,saddiq bey,Over,"Total Points, Rebounds And Assists",ATL,NOP,2023-11-04,0.0,0.0,10.0,8.0,False
36.5,86.95652173913044,trae young,Over,"Total Points, Rebounds And Assists",ATL,NOP,2023-11-04,2.0,1.0,10.0,3.0,False
34.5,83.33333333333334,zion williamson,Over,"Total Points, Rebounds And Assists",ATL,NOP,2023-11-04,1.0,1.0,10.0,5.0,True
16.5,90.9090909090909,bogdan bogdanovic,Under,"Total Points, Rebounds And Assists",ATL,NOP,2023-11-04,1.0,0.0,10.0,5.0,False
34.5,83.33333333333334,brandon ingram,Under,"Total Points, Rebounds And Assists",ATL,NOP,2023-11-04,2.0,1.0,10.0,2.0,True
29.5,80.0,cj mccollum,Under,"Total Points, Rebounds And Assists",ATL,NOP,2023-11-04,2.0,0.0,10.0,3.0,True
20.5,95.23809523809524,clint capela,Under,"Total Points, Rebounds And Assists",ATL,NOP,2023-11-04,2.0,0.0,10.0,4.0,False
20.5,100.0,de'andre hunter,Under,"Total Points, Rebounds And Assists",ATL,NOP,2023-11-04,2.0,1.0,10.0,5.0,False
29.5,90.9090909090909,dejounte murray,Under,"Total Points, Rebounds And Assists",ATL,NOP,2023-11-04,2.0,0.0,10.0,5.0,False
11.5,83.33333333333334,dyson daniels,Under,"Total Points, Rebounds And Assists",ATL,NOP,2023-11-04,1.0,1.0,10.0,6.0,True
16.5,83.33333333333334,herbert jones,Under,"Total Points, Rebounds And Assists",ATL,NOP,2023-11-04,2.0,0.0,10.0,4.0,True
20.5,90.9090909090909,jalen johnson,Under,"Total Points, Rebounds And Assists",ATL,NOP,2023-11-04,2.0,2.0,10.0,3.0,False
24.5,80.0,jonas valanciunas,Under,"Total Points, Rebounds And Assists",ATL,NOP,2023-11-04,2.0,0.0,10.0,4.0,True
10.5,90.9090909090909,larry nance,Under,"Total Points, Rebounds And Assists",ATL,NOP,2023-11-04,2.0,0.0,10.0,5.0,True
16.5,76.92307692307693,onyeka okongwu,Under,"Total Points, Rebounds And Assists",ATL,NOP,2023-11-04,2.0,2.0,10.0,3.0,False
15.5,90.9090909090909,saddiq bey,Under,"Total Points, Rebounds And Assists",ATL,NOP,2023-11-04,0.0,0.0,10.0,2.0,False
36.5,86.95652173913044,trae young,Under,"Total Points, Rebounds And Assists",ATL,NOP,2023-11-04,2.0,1.0,10.0,7.0,False
34.5,90.9090909090909,zion williamson,Under,"Total Points, Rebounds And Assists",ATL,NOP,2023-11-04,1.0,0.0,10.0,5.0,True
4.5,71.42857142857143,bogdan bogdanovic,Over,Total Assists And Rebounds,ATL,NOP,2023-11-04,1.0,1.0,10.0,5.0,False
10.5,100.0,brandon ingram,Over,Total Assists And Rebounds,ATL,NOP,2023-11-04,2.0,2.0,10.0,8.0,True
8.5,66.66666666666666,cj mccollum,Over,Total Assists And Rebounds,ATL,NOP,2023-11-04,2.0,2.0,10.0,7.0,True
10.5,86.95652173913044,clint capela,Over,Total Assists And Rebounds,ATL,NOP,2023-11-04,2.0,1.0,10.0,6.0,False
5.5,115.0,de'andre hunter,Over,Total Assists And Rebounds,ATL,NOP,2023-11-04,2.0,1.0,10.0,5.0,False
9.5,83.33333333333334,dejounte murray,Over,Total Assists And Rebounds,ATL,NOP,2023-11-04,2.0,2.0,10.0,6.0,False
5.5,71.42857142857143,dyson daniels,Over,Total Assists And Rebounds,ATL,NOP,2023-11-04,1.0,0.0,10.0,3.0,True
6.5,100.0,herbert jones,Over,Total Assists And Rebounds,ATL,NOP,2023-11-04,2.0,2.0,10.0,7.0,True
8.5,76.92307692307693,jalen johnson,Over,Total Assists And Rebounds,ATL,NOP,2023-11-04,2.0,0.0,10.0,6.0,False
11.5,95.23809523809524,jonas valanciunas,Over,Total Assists And Rebounds,ATL,NOP,2023-11-04,2.0,2.0,10.0,6.0,True
6.5,100.0,larry nance,Over,Total Assists And Rebounds,ATL,NOP,2023-11-04,2.0,1.0,10.0,5.0,True
7.5,83.33333333333334,onyeka okongwu,Over,Total Assists And Rebounds,ATL,NOP,2023-11-04,2.0,0.0,10.0,6.0,False
5.5,110.0,saddiq bey,Over,Total Assists And Rebounds,ATL,NOP,2023-11-04,0.0,0.0,10.0,6.0,False
12.5,110.0,trae young,Over,Total Assists And Rebounds,ATL,NOP,2023-11-04,2.0,1.0,10.0,6.0,False
10.5,76.92307692307693,zion williamson,Over,Total Assists And Rebounds,ATL,NOP,2023-11-04,1.0,1.0,10.0,4.0,True
4.5,105.0,bogdan bogdanovic,Under,Total Assists And Rebounds,ATL,NOP,2023-11-04,1.0,0.0,10.0,5.0,False
10.5,76.92307692307693,brandon ingram,Under,Total Assists And Rebounds,ATL,NOP,2023-11-04,2.0,0.0,10.0,2.0,True
8.5,115.0,cj mccollum,Under,Total Assists And Rebounds,ATL,NOP,2023-11-04,2.0,0.0,10.0,3.0,True
10.5,86.95652173913044,clint capela,Under,Total Assists And Rebounds,ATL,NOP,2023-11-04,2.0,1.0,10.0,4.0,False
5.5,66.66666666666666,de'andre hunter,Under,Total Assists And Rebounds,ATL,NOP,2023-11-04,2.0,1.0,10.0,5.0,False
9.5,90.9090909090909,dejounte murray,Under,Total Assists And Rebounds,ATL,NOP,2023-11-04,2.0,0.0,10.0,4.0,False
5.5,110.0,dyson daniels,Under,Total Assists And Rebounds,ATL,NOP,2023-11-04,1.0,1.0,10.0,7.0,True
6.5,76.92307692307693,herbert jones,Under,Total Assists And Rebounds,ATL,NOP,2023-11-04,2.0,0.0,10.0,3.0,True
8.5,100.0,jalen johnson,Under,Total Assists And Rebounds,ATL,NOP,2023-11-04,2.0,2.0,10.0,4.0,False
11.5,80.0,jonas valanciunas,Under,Total Assists And Rebounds,ATL,NOP,2023-11-04,2.0,0.0,10.0,4.0,True
6.5,76.92307692307693,larry nance,Under,Total Assists And Rebounds,ATL,NOP,2023-11-04,2.0,1.0,10.0,5.0,True
7.5,90.9090909090909,onyeka okongwu,Under,Total Assists And Rebounds,ATL,NOP,2023-11-04,2.0,2.0,10.0,4.0,False
5.5,71.42857142857143,saddiq bey,Under,Total Assists And Rebounds,ATL,NOP,2023-11-04,0.0,0.0,10.0,4.0,False
12.5,71.42857142857143,trae young,Under,Total Assists And Rebounds,ATL,NOP,2023-11-04,2.0,1.0,10.0,4.0,False
10.5,100.0,zion williamson,Under,Total Assists And Rebounds,ATL,NOP,2023-11-04,1.0,0.0,10.0,6.0,True
0.5,74.07407407407408,herbert jones,Over,Total Blocks,ATL,NOP,2023-11-04,2.0,1.0,10.0,9.0,True
0.5,130.0,zion williamson,Over,Total Blocks,ATL,NOP,2023-11-04,1.0,0.0,10.0,2.0,True
0.5,105.0,herbert jones,Under,Total Blocks,ATL,NOP,2023-11-04,2.0,1.0,10.0,1.0,True
0.5,150.0,jonas valanciunas,Under,Total Blocks,ATL,NOP,2023-11-04,2.0,0.0,10.0,2.0,True
1.5,130.0,bogdan bogdanovic,Over,Total Steals And Blocks,ATL,NOP,2023-11-04,1.0,0.0,10.0,3.0,False
1.5,125.0,cj mccollum,Over,Total Steals And Blocks,ATL,NOP,2023-11-04,2.0,1.0,10.0,4.0,True
1.5,71.42857142857143,clint capela,Over,Total Steals And Blocks,ATL,NOP,2023-11-04,2.0,1.0,10.0,4.0,False
1.5,80.0,dejounte murray,Over,Total Steals And Blocks,ATL,NOP,2023-11-04,2.0,1.0,10.0,6.0,False
1.5,60.60606060606061,herbert jones,Over,Total Steals And Blocks,ATL,NOP,2023-11-04,2.0,2.0,10.0,7.0,True
2.5,135.0,jalen johnson,Over,Total Steals And Blocks,ATL,NOP,2023-11-04,2.0,0.0,10.0,6.0,False
1.5,115.0,jonas valanciunas,Over,Total Steals And Blocks,ATL,NOP,2023-11-04,2.0,1.0,10.0,5.0,True
0.5,71.42857142857143,larry nance,Over,Total Steals And Blocks,ATL,NOP,2023-11-04,2.0,2.0,10.0,7.0,True
1.5,76.92307692307693,onyeka okongwu,Over,Total Steals And Blocks,ATL,NOP,2023-11-04,2.0,1.0,10.0,5.0,False
1.5,125.0,trae young,Over,Total Steals And Blocks,ATL,NOP,2023-11-04,2.0,1.0,10.0,3.0,False
1.5,125.0,zion williamson,Over,Total Steals And Blocks,ATL,NOP,2023-11-04,1.0,0.0,10.0,3.0,True
1.5,110.0,clint capela,Under,Total Steals And Blocks,ATL,NOP,2023-11-04,2.0,1.0,10.0,6.0,False
1.5,95.23809523809524,dejounte murray,Under,Total Steals And Blocks,ATL,NOP,2023-11-04,2.0,1.0,10.0,4.0,False
0.5,150.0,dyson daniels,Under,Total Steals And Blocks,ATL,NOP,2023-11-04,1.0,1.0,10.0,5.0,True
1.5,125.0,herbert jones,Under,Total Steals And Blocks,ATL,NOP,2023-11-04,2.0,0.0,10.0,3.0,True
1.5,66.66666666666666,jonas valanciunas,Under,Total Steals And Blocks,ATL,NOP,2023-11-04,2.0,1.0,10.0,5.0,True
0.5,110.0,larry nance,Under,Total Steals And Blocks,ATL,NOP,2023-11-04,2.0,0.0,10.0,3.0,True
1.5,100.0,onyeka okongwu,Under,Total Steals And Blocks,ATL,NOP,2023-11-04,2.0,1.0,10.0,5.0,False
0.5,130.0,saddiq bey,Under,Total Steals And Blocks,ATL,NOP,2023-11-04,0.0,0.0,10.0,2.0,False
1.5,60.60606060606061,trae young,Under,Total Steals And Blocks,ATL,NOP,2023-11-04,2.0,1.0,10.0,7.0,False
11.5,86.95652173913044,bogdan bogdanovic,Over,Total Points,ATL,NOP,2023-11-04,1.0,1.0,10.0,7.0,False
23.5,83.33333333333334,brandon ingram,Over,Total Points,ATL,NOP,2023-11-04,2.0,1.0,10.0,7.0,True
19.5,83.33333333333334,cj mccollum,Over,Total Points,ATL,NOP,2023-11-04,2.0,2.0,10.0,6.0,True
10.5,105.0,clint capela,Over,Total Points,ATL,NOP,2023-11-04,2.0,2.0,10.0,6.0,False
15.5,100.0,de'andre hunter,Over,Total Points,ATL,NOP,2023-11-04,2.0,0.0,10.0,5.0,False
19.5,80.0,dejounte murray,Over,Total Points,ATL,NOP,2023-11-04,2.0,1.0,10.0,4.0,False
5.5,105.0,dyson daniels,Over,Total Points,ATL,NOP,2023-11-04,1.0,0.0,10.0,5.0,True
9.5,80.0,herbert jones,Over,Total Points,ATL,NOP,2023-11-04,2.0,2.0,10.0,7.0,True
11.5,83.33333333333334,jalen johnson,Over,Total Points,ATL,NOP,2023-11-04,2.0,0.0,10.0,6.0,False
12.5,83.33333333333334,jonas valanciunas,Over,Total Points,ATL,NOP,2023-11-04,2.0,2.0,10.0,4.0,True
4.5,110.0,larry nance,Over,Total Points,ATL,NOP,2023-11-04,2.0,2.0,10.0,4.0,True
8.5,110.0,onyeka okongwu,Over,Total Points,ATL,NOP,2023-11-04,2.0,0.0,10.0,7.0,False
10.5,90.9090909090909,saddiq bey,Over,Total Points,ATL,NOP,2023-11-04,0.0,0.0,10.0,7.0,False
24.5,95.23809523809524,trae young,Over,Total Points,ATL,NOP,2023-11-04,2.0,1.0,10.0,2.0,False
23.5,90.9090909090909,zion williamson,Over,Total Points,ATL,NOP,2023-11-04,1.0,1.0,10.0,5.0,True
11.5,86.95652173913044,bogdan bogdanovic,Under,Total Points,ATL,NOP,2023-11-04,1.0,0.0,10.0,3.0,False
23.5,90.9090909090909,brandon ingram,Under,Total Points,ATL,NOP,2023-11-04,2.0,1.0,10.0,3.0,True
19.5,90.9090909090909,cj mccollum,Under,Total Points,ATL,NOP,2023-11-04,2.0,0.0,10.0,4.0,True
10.5,74.07407407407408,clint capela,Under,Total Points,ATL,NOP,2023-11-04,2.0,0.0,10.0,4.0,False
15.5,76.92307692307693,de'andre hunter,Under,Total Points,ATL,NOP,2023-11-04,2.0,2.0,10.0,5.0,False
19.5,95.23809523809524,dejounte murray,Under,Total Points,ATL,NOP,2023-11-04,2.0,1.0,10.0,6.0,False
5.5,74.07407407407408,dyson daniels,Under,Total Points,ATL,NOP,2023-11-04,1.0,1.0,10.0,5.0,True
9.5,95.23809523809524,herbert jones,Under,Total Points,ATL,NOP,2023-11-04,2.0,0.0,10.0,3.0,True
11.5,90.9090909090909,jalen johnson,Under,Total Points,ATL,NOP,2023-11-04,2.0,2.0,10.0,4.0,False
12.5,90.9090909090909,jonas valanciunas,Under,Total Points,ATL,NOP,2023-11-04,2.0,0.0,10.0,6.0,True
4.5,71.42857142857143,larry nance,Under,Total Points,ATL,NOP,2023-11-04,2.0,0.0,10.0,6.0,True
8.5,71.42857142857143,onyeka okongwu,Under,Total Points,ATL,NOP,2023-11-04,2.0,2.0,10.0,3.0,False
10.5,83.33333333333334,saddiq bey,Under,Total Points,ATL,NOP,2023-11-04,0.0,0.0,10.0,3.0,False
24.5,80.0,trae young,Under,Total Points,ATL,NOP,2023-11-04,2.0,1.0,10.0,8.0,False
23.5,83.33333333333334,zion williamson,Under,Total Points,ATL,NOP,2023-11-04,1.0,0.0,10.0,5.0,True
14.5,100.0,bogdan bogdanovic,Over,Total Points And Rebounds,ATL,NOP,2023-11-04,1.0,1.0,10.0,6.0,False
28.5,80.0,brandon ingram,Over,Total Points And Rebounds,ATL,NOP,2023-11-04,2.0,1.0,10.0,8.0,True
23.5,80.0,cj mccollum,Over,Total Points And Rebounds,ATL,NOP,2023-11-04,2.0,2.0,10.0,7.0,True
20.5,95.23809523809524,clint capela,Over,Total Points And Rebounds,ATL,NOP,2023-11-04,2.0,2.0,10.0,6.0,False
19.5,83.33333333333334,de'andre hunter,Over,Total Points And Rebounds,ATL,NOP,2023-11-04,2.0,1.0,10.0,5.0,False
24.5,95.23809523809524,dejounte murray,Over,Total Points And Rebounds,ATL,NOP,2023-11-04,2.0,1.0,10.0,6.0,False
9.5,100.0,dyson daniels,Over,Total Points And Rebounds,ATL,NOP,2023-11-04,1.0,0.0,10.0,5.0,True
13.5,76.92307692307693,herbert jones,Over,Total Points And Rebounds,ATL,NOP,2023-11-04,2.0,2.0,10.0,6.0,True
18.5,90.9090909090909,jalen johnson,Over,Total Points And Rebounds,ATL,NOP,2023-11-04,2.0,0.0,10.0,6.0,False
22.5,90.9090909090909,jonas valanciunas,Over,Total Points And Rebounds,ATL,NOP,2023-11-04,2.0,2.0,10.0,5.0,True
9.5,95.23809523809524,larry nance,Over,Total Points And Rebounds,ATL,NOP,2023-11-04,2.0,2.0,10.0,6.0,True
14.5,80.0,onyeka okongwu,Over,Total Points And Rebounds,ATL,NOP,2023-11-04,2.0,0.0,10.0,7.0,False
14.5,83.33333333333334,saddiq bey,Over,Total Points And Rebounds,ATL,NOP,2023-11-04,0.0,0.0,10.0,7.0,False
26.5,80.0,trae young,Over,Total Points And Rebounds,ATL,NOP,2023-11-04,2.0,1.0,10.0,3.0,False
30.5,90.9090909090909,zion williamson,Over,Total Points And Rebounds,ATL,NOP,2023-11-04,1.0,1.0,10.0,4.0,True
14.5,76.92307692307693,bogdan bogdanovic,Under,Total Points And Rebounds,ATL,NOP,2023-11-04,1.0,0.0,10.0,4.0,False
28.5,95.23809523809524,brandon ingram,Under,Total Points And Rebounds,ATL,NOP,2023-11-04,2.0,1.0,10.0,2.0,True
23.5,95.23809523809524,cj mccollum,Under,Total Points And Rebounds,ATL,NOP,2023-11-04,2.0,0.0,10.0,3.0,True
20.5,80.0,clint capela,Under,Total Points And Rebounds,ATL,NOP,2023-11-04,2.0,0.0,10.0,4.0,False
19.5,90.9090909090909,de'andre hunter,Under,Total Points And Rebounds,ATL,NOP,2023-11-04,2.0,1.0,10.0,5.0,False
24.5,80.0,dejounte murray,Under,Total Points And Rebounds,ATL,NOP,2023-11-04,2.0,1.0,10.0,4.0,False
9.5,76.92307692307693,dyson daniels,Under,Total Points And Rebounds,ATL,NOP,2023-11-04,1.0,1.0,10.0,5.0,True
13.5,100.0,herbert jones,Under,Total Points And Rebounds,ATL,NOP,2023-11-04,2.0,0.0,10.0,4.0,True
18.5,83.33333333333334,jalen johnson,Under,Total Points And Rebounds,ATL,NOP,2023-11-04,2.0,2.0,10.0,4.0,False
22.5,83.33333333333334,jonas valanciunas,Under,Total Points And Rebounds,ATL,NOP,2023-11-04,2.0,0.0,10.0,5.0,True
9.5,80.0,larry nance,Under,Total Points And Rebounds,ATL,NOP,2023-11-04,2.0,0.0,10.0,4.0,True
14.5,95.23809523809524,onyeka okongwu,Under,Total Points And Rebounds,ATL,NOP,2023-11-04,2.0,2.0,10.0,3.0,False
14.5,90.9090909090909,saddiq bey,Under,Total Points And Rebounds,ATL,NOP,2023-11-04,0.0,0.0,10.0,3.0,False
26.5,95.23809523809524,trae young,Under,Total Points And Rebounds,ATL,NOP,2023-11-04,2.0,1.0,10.0,7.0,False
30.5,83.33333333333334,zion williamson,Under,Total Points And Rebounds,ATL,NOP,2023-11-04,1.0,0.0,10.0,6.0,True
30.5,83.33333333333334,zion williamson,Under,Total Points And Rebounds,ATL,NOP,2023-11-04,1.0,0.0,10.0,6.0,True
2.5,110.0,bogdan bogdanovic,Over,Total Rebounds,ATL,NOP,2023-11-04,1.0,1.0,10.0,4.0,False
4.5,66.66666666666666,brandon ingram,Over,Total Rebounds,ATL,NOP,2023-11-04,2.0,1.0,10.0,9.0,True
9.5,80.0,clint capela,Over,Total Rebounds,ATL,NOP,2023-11-04,2.0,1.0,10.0,6.0,False
3.5,66.66666666666666,de'andre hunter,Over,Total Rebounds,ATL,NOP,2023-11-04,2.0,2.0,10.0,8.0,False
4.5,110.0,dejounte murray,Over,Total Rebounds,ATL,NOP,2023-11-04,2.0,2.0,10.0,5.0,False
3.5,80.0,dyson daniels,Over,Total Rebounds,ATL,NOP,2023-11-04,1.0,0.0,10.0,6.0,True
3.5,60.60606060606061,herbert jones,Over,Total Rebounds,ATL,NOP,2023-11-04,2.0,2.0,10.0,7.0,True
6.5,90.9090909090909,jalen johnson,Over,Total Rebounds,ATL,NOP,2023-11-04,2.0,0.0,10.0,5.0,False
9.5,86.95652173913044,jonas valanciunas,Over,Total Rebounds,ATL,NOP,2023-11-04,2.0,2.0,10.0,5.0,True
4.5,76.92307692307693,larry nance,Over,Total Rebounds,ATL,NOP,2023-11-04,2.0,1.0,10.0,6.0,True
6.5,95.23809523809524,onyeka okongwu,Over,Total Rebounds,ATL,NOP,2023-11-04,2.0,0.0,10.0,5.0,False
4.5,120.0,saddiq bey,Over,Total Rebounds,ATL,NOP,2023-11-04,0.0,0.0,10.0,5.0,False
2.5,83.33333333333334,trae young,Over,Total Rebounds,ATL,NOP,2023-11-04,2.0,1.0,10.0,5.0,False
6.5,83.33333333333334,zion williamson,Over,Total Rebounds,ATL,NOP,2023-11-04,1.0,1.0,10.0,4.0,True
2.5,71.42857142857143,bogdan bogdanovic,Under,Total Rebounds,ATL,NOP,2023-11-04,1.0,0.0,10.0,6.0,False
4.5,115.0,brandon ingram,Under,Total Rebounds,ATL,NOP,2023-11-04,2.0,1.0,10.0,1.0,True
3.5,125.0,cj mccollum,Under,Total Rebounds,ATL,NOP,2023-11-04,2.0,0.0,10.0,2.0,True
9.5,95.23809523809524,clint capela,Under,Total Rebounds,ATL,NOP,2023-11-04,2.0,1.0,10.0,4.0,False
3.5,115.0,de'andre hunter,Under,Total Rebounds,ATL,NOP,2023-11-04,2.0,0.0,10.0,2.0,False
4.5,71.42857142857143,dejounte murray,Under,Total Rebounds,ATL,NOP,2023-11-04,2.0,0.0,10.0,5.0,False
3.5,95.23809523809524,dyson daniels,Under,Total Rebounds,ATL,NOP,2023-11-04,1.0,1.0,10.0,4.0,True
3.5,125.0,herbert jones,Under,Total Rebounds,ATL,NOP,2023-11-04,2.0,0.0,10.0,3.0,True
6.5,83.33333333333334,jalen johnson,Under,Total Rebounds,ATL,NOP,2023-11-04,2.0,2.0,10.0,5.0,False
9.5,86.95652173913044,jonas valanciunas,Under,Total Rebounds,ATL,NOP,2023-11-04,2.0,0.0,10.0,5.0,True
4.5,100.0,larry nance,Under,Total Rebounds,ATL,NOP,2023-11-04,2.0,1.0,10.0,4.0,True
6.5,80.0,onyeka okongwu,Under,Total Rebounds,ATL,NOP,2023-11-04,2.0,2.0,10.0,5.0,False
4.5,62.5,saddiq bey,Under,Total Rebounds,ATL,NOP,2023-11-04,0.0,0.0,10.0,5.0,False
2.5,90.9090909090909,trae young,Under,Total Rebounds,ATL,NOP,2023-11-04,2.0,1.0,10.0,5.0,False
6.5,90.9090909090909,zion williamson,Under,Total Rebounds,ATL,NOP,2023-11-04,1.0,0.0,10.0,6.0,True
0.5,74.07407407407408,brandon ingram,Over,Total Steals,ATL,NOP,2023-11-04,2.0,1.0,10.0,7.0,True
0.5,95.23809523809524,clint capela,Over,Total Steals,ATL,NOP,2023-11-04,2.0,1.0,10.0,7.0,False
0.5,71.42857142857143,de'andre hunter,Over,Total Steals,ATL,NOP,2023-11-04,2.0,1.0,10.0,5.0,False
1.5,125.0,dejounte murray,Over,Total Steals,ATL,NOP,2023-11-04,2.0,1.0,10.0,4.0,False
0.5,76.92307692307693,dyson daniels,Over,Total Steals,ATL,NOP,2023-11-04,1.0,0.0,10.0,5.0,True
1.5,135.0,herbert jones,Over,Total Steals,ATL,NOP,2023-11-04,2.0,2.0,10.0,3.0,True
0.5,150.0,jonas valanciunas,Over,Total Steals,ATL,NOP,2023-11-04,2.0,1.0,10.0,2.0,True
0.5,120.0,larry nance,Over,Total Steals,ATL,NOP,2023-11-04,2.0,2.0,10.0,5.0,True
0.5,120.0,onyeka okongwu,Over,Total Steals,ATL,NOP,2023-11-04,2.0,1.0,10.0,4.0,False
0.5,80.0,saddiq bey,Over,Total Steals,ATL,NOP,2023-11-04,0.0,0.0,10.0,6.0,False
0.5,140.0,bogdan bogdanovic,Under,Total Steals,ATL,NOP,2023-11-04,1.0,0.0,10.0,2.0,False
0.5,105.0,brandon ingram,Under,Total Steals,ATL,NOP,2023-11-04,2.0,1.0,10.0,3.0,True
0.5,145.0,cj mccollum,Under,Total Steals,ATL,NOP,2023-11-04,2.0,1.0,10.0,4.0,True
0.5,80.0,clint capela,Under,Total Steals,ATL,NOP,2023-11-04,2.0,1.0,10.0,3.0,False
0.5,110.0,de'andre hunter,Under,Total Steals,ATL,NOP,2023-11-04,2.0,1.0,10.0,5.0,False
1.5,60.60606060606061,dejounte murray,Under,Total Steals,ATL,NOP,2023-11-04,2.0,1.0,10.0,6.0,False
0.5,100.0,dyson daniels,Under,Total Steals,ATL,NOP,2023-11-04,1.0,1.0,10.0,5.0,True
0.5,62.5,larry nance,Under,Total Steals,ATL,NOP,2023-11-04,2.0,0.0,10.0,5.0,True
0.5,62.5,onyeka okongwu,Under,Total Steals,ATL,NOP,2023-11-04,2.0,1.0,10.0,6.0,False
0.5,95.23809523809524,saddiq bey,Under,Total Steals,ATL,NOP,2023-11-04,0.0,0.0,10.0,4.0,False
0.5,130.0,zion williamson,Under,Total Steals,ATL,NOP,2023-11-04,1.0,1.0,10.0,6.0,True
2.5,115.0,bogdan bogdanovic,Over,Total Threes Made,ATL,NOP,2023-11-04,1.0,1.0,10.0,5.0,False
2.5,74.07407407407408,cj mccollum,Over,Total Threes Made,ATL,NOP,2023-11-04,2.0,2.0,10.0,5.0,True
1.5,62.5,de'andre hunter,Over,Total Threes Made,ATL,NOP,2023-11-04,2.0,1.0,10.0,5.0,False
1.5,86.95652173913044,dejounte murray,Over,Total Threes Made,ATL,NOP,2023-11-04,2.0,1.0,10.0,2.0,False
0.5,90.9090909090909,dyson daniels,Over,Total Threes Made,ATL,NOP,2023-11-04,1.0,0.0,10.0,6.0,True
0.5,83.33333333333334,jonas valanciunas,Over,Total Threes Made,ATL,NOP,2023-11-04,2.0,0.0,10.0,6.0,True
1.5,95.23809523809524,saddiq bey,Over,Total Threes Made,ATL,NOP,2023-11-04,0.0,0.0,10.0,5.0,False
2.5,130.0,trae young,Over,Total Threes Made,ATL,NOP,2023-11-04,2.0,0.0,10.0,1.0,False
2.5,66.66666666666666,bogdan bogdanovic,Under,Total Threes Made,ATL,NOP,2023-11-04,1.0,0.0,10.0,5.0,False
2.5,105.0,cj mccollum,Under,Total Threes Made,ATL,NOP,2023-11-04,2.0,0.0,10.0,5.0,True
1.5,120.0,de'andre hunter,Under,Total Threes Made,ATL,NOP,2023-11-04,2.0,1.0,10.0,5.0,False
1.5,86.95652173913044,dejounte murray,Under,Total Threes Made,ATL,NOP,2023-11-04,2.0,1.0,10.0,8.0,False
0.5,83.33333333333334,dyson daniels,Under,Total Threes Made,ATL,NOP,2023-11-04,1.0,1.0,10.0,4.0,True
0.5,140.0,herbert jones,Under,Total Threes Made,ATL,NOP,2023-11-04,2.0,2.0,10.0,3.0,True
0.5,130.0,jalen johnson,Under,Total Threes Made,ATL,NOP,2023-11-04,2.0,1.0,10.0,4.0,False
0.5,90.9090909090909,jonas valanciunas,Under,Total Threes Made,ATL,NOP,2023-11-04,2.0,2.0,10.0,4.0,True
1.5,80.0,saddiq bey,Under,Total Threes Made,ATL,NOP,2023-11-04,0.0,0.0,10.0,5.0,False
2.5,66.66666666666666,brandon ingram,Over,Total Turnovers,ATL,NOP,2023-11-04,2.0,1.0,10.0,8.0,True
0.5,71.42857142857143,clint capela,Over,Total Turnovers,ATL,NOP,2023-11-04,2.0,1.0,10.0,6.0,False
1.5,135.0,de'andre hunter,Over,Total Turnovers,ATL,NOP,2023-11-04,2.0,1.0,10.0,4.0,False
0.5,71.42857142857143,dyson daniels,Over,Total Turnovers,ATL,NOP,2023-11-04,1.0,1.0,10.0,6.0,True
1.5,90.9090909090909,jalen johnson,Over,Total Turnovers,ATL,NOP,2023-11-04,2.0,0.0,10.0,7.0,False
1.5,120.0,jonas valanciunas,Over,Total Turnovers,ATL,NOP,2023-11-04,2.0,1.0,10.0,6.0,True
0.5,140.0,larry nance,Over,Total Turnovers,ATL,NOP,2023-11-04,2.0,1.0,10.0,4.0,True
0.5,60.60606060606061,onyeka okongwu,Over,Total Turnovers,ATL,NOP,2023-11-04,2.0,1.0,10.0,8.0,False
0.5,66.66666666666666,saddiq bey,Over,Total Turnovers,ATL,NOP,2023-11-04,0.0,0.0,10.0,6.0,False
3.5,110.0,trae young,Over,Total Turnovers,ATL,NOP,2023-11-04,2.0,2.0,10.0,5.0,False
