handicap,odds,participant_name,name,description,AwayTeam,HomeTeam,game_date,scoresMatch,hitsMatch,scores10,scores,Home
16.5,100.0,alex caruso,Under,"Total Points, Rebounds And Assists",GSW,CHI,2024-01-12,2.0,1.0,10.0,4.0,True
13.5,80.0,andre drummond,Under,"Total Points, Rebounds And Assists",GSW,CHI,2024-01-12,1.0,1.0,10.0,2.0,True
18.5,86.95652173913044,andrew wiggins,Under,"Total Points, Rebounds And Assists",GSW,CHI,2024-01-12,2.0,1.0,10.0,7.0,False
9.5,86.95652173913044,ayo dosunmu,Under,"Total Points, Rebounds And Assists",GSW,CHI,2024-01-12,2.0,0.0,10.0,2.0,True
18.5,90.9090909090909,brandin podziemski,Under,"Total Points, Rebounds And Assists",GSW,CHI,2024-01-12,0.0,0.0,10.0,3.0,False
31.5,86.95652173913044,coby white,Under,"Total Points, Rebounds And Assists",GSW,CHI,2024-01-12,2.0,2.0,10.0,5.0,True
21.5,86.95652173913044,dario saric,Under,"Total Points, Rebounds And Assists",GSW,CHI,2024-01-12,0.0,0.0,10.0,9.0,False
29.5,90.9090909090909,demar derozan,Under,"Total Points, Rebounds And Assists",GSW,CHI,2024-01-12,1.0,1.0,10.0,3.0,True
17.5,90.9090909090909,jonathan kuminga,Under,"Total Points, Rebounds And Assists",GSW,CHI,2024-01-12,1.0,1.0,10.0,1.0,False
14.5,90.9090909090909,kevon looney,Under,"Total Points, Rebounds And Assists",GSW,CHI,2024-01-12,2.0,0.0,10.0,8.0,False
24.5,80.0,klay thompson,Under,"Total Points, Rebounds And Assists",GSW,CHI,2024-01-12,2.0,0.0,10.0,5.0,False
32.5,83.33333333333334,nikola vucevic,Under,"Total Points, Rebounds And Assists",GSW,CHI,2024-01-12,2.0,0.0,10.0,4.0,True
12.5,86.95652173913044,patrick williams,Under,"Total Points, Rebounds And Assists",GSW,CHI,2024-01-12,2.0,1.0,10.0,4.0,True
37.5,80.0,stephen curry,Under,"Total Points, Rebounds And Assists",GSW,CHI,2024-01-12,2.0,2.0,10.0,7.0,False
19.5,80.0,trayce jackson-davis,Under,"Total Points, Rebounds And Assists",GSW,CHI,2024-01-12,0.0,0.0,10.0,3.0,False
29.5,86.95652173913044,zach lavine,Under,"Total Points, Rebounds And Assists",GSW,CHI,2024-01-12,2.0,0.0,10.0,6.0,True
6.5,105.0,alex caruso,Over,Total Assists And Rebounds,GSW,CHI,2024-01-12,2.0,1.0,10.0,6.0,True
6.5,75.75757575757575,andre drummond,Over,Total Assists And Rebounds,GSW,CHI,2024-01-12,1.0,0.0,10.0,8.0,True
6.5,115.0,andrew wiggins,Over,Total Assists And Rebounds,GSW,CHI,2024-01-12,2.0,1.0,10.0,3.0,False
3.5,100.0,ayo dosunmu,Over,Total Assists And Rebounds,GSW,CHI,2024-01-12,2.0,2.0,10.0,7.0,True
9.5,80.0,brandin podziemski,Over,Total Assists And Rebounds,GSW,CHI,2024-01-12,0.0,0.0,10.0,7.0,False
10.5,105.0,coby white,Over,Total Assists And Rebounds,GSW,CHI,2024-01-12,2.0,0.0,10.0,6.0,True
9.5,75.75757575757575,dario saric,Over,Total Assists And Rebounds,GSW,CHI,2024-01-12,0.0,0.0,10.0,2.0,False
9.5,105.0,demar derozan,Over,Total Assists And Rebounds,GSW,CHI,2024-01-12,1.0,1.0,10.0,4.0,True
6.5,105.0,jonathan kuminga,Over,Total Assists And Rebounds,GSW,CHI,2024-01-12,1.0,0.0,10.0,9.0,False
9.5,95.23809523809524,kevon looney,Over,Total Assists And Rebounds,GSW,CHI,2024-01-12,2.0,1.0,10.0,1.0,False
5.5,75.75757575757575,klay thompson,Over,Total Assists And Rebounds,GSW,CHI,2024-01-12,2.0,2.0,10.0,4.0,False
14.5,90.9090909090909,nikola vucevic,Over,Total Assists And Rebounds,GSW,CHI,2024-01-12,2.0,1.0,10.0,4.0,True
4.5,105.0,patrick williams,Over,Total Assists And Rebounds,GSW,CHI,2024-01-12,2.0,0.0,10.0,6.0,True
9.5,74.07407407407408,stephen curry,Over,Total Assists And Rebounds,GSW,CHI,2024-01-12,2.0,2.0,10.0,3.0,False
8.5,105.0,trayce jackson-davis,Over,Total Assists And Rebounds,GSW,CHI,2024-01-12,0.0,0.0,10.0,4.0,False
8.5,80.0,zach lavine,Over,Total Assists And Rebounds,GSW,CHI,2024-01-12,2.0,2.0,10.0,6.0,True
6.5,75.75757575757575,alex caruso,Under,Total Assists And Rebounds,GSW,CHI,2024-01-12,2.0,1.0,10.0,4.0,True
6.5,105.0,andre drummond,Under,Total Assists And Rebounds,GSW,CHI,2024-01-12,1.0,1.0,10.0,2.0,True
6.5,68.96551724137932,andrew wiggins,Under,Total Assists And Rebounds,GSW,CHI,2024-01-12,2.0,1.0,10.0,7.0,False
3.5,76.92307692307693,ayo dosunmu,Under,Total Assists And Rebounds,GSW,CHI,2024-01-12,2.0,0.0,10.0,3.0,True
9.5,95.23809523809524,brandin podziemski,Under,Total Assists And Rebounds,GSW,CHI,2024-01-12,0.0,0.0,10.0,3.0,False
10.5,75.75757575757575,coby white,Under,Total Assists And Rebounds,GSW,CHI,2024-01-12,2.0,2.0,10.0,4.0,True
9.5,105.0,dario saric,Under,Total Assists And Rebounds,GSW,CHI,2024-01-12,0.0,0.0,10.0,8.0,False
9.5,75.75757575757575,demar derozan,Under,Total Assists And Rebounds,GSW,CHI,2024-01-12,1.0,0.0,10.0,6.0,True
6.5,75.75757575757575,jonathan kuminga,Under,Total Assists And Rebounds,GSW,CHI,2024-01-12,1.0,1.0,10.0,1.0,False
9.5,80.0,kevon looney,Under,Total Assists And Rebounds,GSW,CHI,2024-01-12,2.0,1.0,10.0,9.0,False
5.5,105.0,klay thompson,Under,Total Assists And Rebounds,GSW,CHI,2024-01-12,2.0,0.0,10.0,6.0,False
14.5,83.33333333333334,nikola vucevic,Under,Total Assists And Rebounds,GSW,CHI,2024-01-12,2.0,1.0,10.0,6.0,True
4.5,75.75757575757575,patrick williams,Under,Total Assists And Rebounds,GSW,CHI,2024-01-12,2.0,2.0,10.0,4.0,True
9.5,110.0,stephen curry,Under,Total Assists And Rebounds,GSW,CHI,2024-01-12,2.0,0.0,10.0,7.0,False
8.5,75.75757575757575,trayce jackson-davis,Under,Total Assists And Rebounds,GSW,CHI,2024-01-12,0.0,0.0,10.0,6.0,False
8.5,95.23809523809524,zach lavine,Under,Total Assists And Rebounds,GSW,CHI,2024-01-12,2.0,0.0,10.0,4.0,True
0.5,75.75757575757575,alex caruso,Over,Total Blocks,GSW,CHI,2024-01-12,2.0,0.0,10.0,7.0,True
0.5,100.0,andre drummond,Over,Total Blocks,GSW,CHI,2024-01-12,1.0,0.0,10.0,6.0,True
0.5,115.0,demar derozan,Over,Total Blocks,GSW,CHI,2024-01-12,1.0,0.0,10.0,3.0,True
0.5,135.0,klay thompson,Over,Total Blocks,GSW,CHI,2024-01-12,2.0,0.0,10.0,5.0,False
0.5,64.51612903225806,nikola vucevic,Over,Total Blocks,GSW,CHI,2024-01-12,2.0,0.0,10.0,6.0,True
0.5,83.33333333333334,patrick williams,Over,Total Blocks,GSW,CHI,2024-01-12,2.0,0.0,10.0,4.0,True
0.5,135.0,stephen curry,Over,Total Blocks,GSW,CHI,2024-01-12,2.0,2.0,10.0,6.0,False
1.5,145.0,trayce jackson-davis,Over,Total Blocks,GSW,CHI,2024-01-12,0.0,0.0,10.0,3.0,False
0.5,105.0,alex caruso,Under,Total Blocks,GSW,CHI,2024-01-12,2.0,2.0,10.0,3.0,True
0.5,76.92307692307693,andre drummond,Under,Total Blocks,GSW,CHI,2024-01-12,1.0,1.0,10.0,4.0,True
0.5,68.96551724137932,demar derozan,Under,Total Blocks,GSW,CHI,2024-01-12,1.0,1.0,10.0,7.0,True
0.5,58.82352941176471,klay thompson,Under,Total Blocks,GSW,CHI,2024-01-12,2.0,2.0,10.0,5.0,False
0.5,125.0,nikola vucevic,Under,Total Blocks,GSW,CHI,2024-01-12,2.0,2.0,10.0,4.0,True
0.5,90.9090909090909,patrick williams,Under,Total Blocks,GSW,CHI,2024-01-12,2.0,2.0,10.0,6.0,True
0.5,58.82352941176471,stephen curry,Under,Total Blocks,GSW,CHI,2024-01-12,2.0,0.0,10.0,4.0,False
2.5,140.0,alex caruso,Over,Total Steals And Blocks,GSW,CHI,2024-01-12,2.0,0.0,10.0,3.0,True
1.5,115.0,andre drummond,Over,Total Steals And Blocks,GSW,CHI,2024-01-12,1.0,0.0,10.0,7.0,True
0.5,66.66666666666666,ayo dosunmu,Over,Total Steals And Blocks,GSW,CHI,2024-01-12,2.0,1.0,10.0,7.0,True
1.5,74.07407407407408,demar derozan,Over,Total Steals And Blocks,GSW,CHI,2024-01-12,1.0,0.0,10.0,5.0,True
0.5,64.51612903225806,jonathan kuminga,Over,Total Steals And Blocks,GSW,CHI,2024-01-12,1.0,0.0,10.0,5.0,False
0.5,66.66666666666666,kevon looney,Over,Total Steals And Blocks,GSW,CHI,2024-01-12,2.0,2.0,10.0,2.0,False
1.5,75.75757575757575,nikola vucevic,Over,Total Steals And Blocks,GSW,CHI,2024-01-12,2.0,2.0,10.0,6.0,True
1.5,86.95652173913044,patrick williams,Over,Total Steals And Blocks,GSW,CHI,2024-01-12,2.0,0.0,10.0,5.0,True
1.5,130.0,stephen curry,Over,Total Steals And Blocks,GSW,CHI,2024-01-12,2.0,0.0,10.0,5.0,False
1.5,74.07407407407408,trayce jackson-davis,Over,Total Steals And Blocks,GSW,CHI,2024-01-12,0.0,0.0,10.0,4.0,False
1.5,120.0,zach lavine,Over,Total Steals And Blocks,GSW,CHI,2024-01-12,2.0,2.0,10.0,4.0,True
1.5,68.96551724137932,andre drummond,Under,Total Steals And Blocks,GSW,CHI,2024-01-12,1.0,1.0,10.0,3.0,True
0.5,150.0,andrew wiggins,Under,Total Steals And Blocks,GSW,CHI,2024-01-12,2.0,1.0,10.0,5.0,False
0.5,120.0,ayo dosunmu,Under,Total Steals And Blocks,GSW,CHI,2024-01-12,2.0,1.0,10.0,3.0,True
0.5,150.0,dario saric,Under,Total Steals And Blocks,GSW,CHI,2024-01-12,0.0,0.0,10.0,5.0,False
1.5,110.0,demar derozan,Under,Total Steals And Blocks,GSW,CHI,2024-01-12,1.0,1.0,10.0,5.0,True
0.5,125.0,jonathan kuminga,Under,Total Steals And Blocks,GSW,CHI,2024-01-12,1.0,1.0,10.0,5.0,False
0.5,120.0,kevon looney,Under,Total Steals And Blocks,GSW,CHI,2024-01-12,2.0,0.0,10.0,8.0,False
1.5,105.0,nikola vucevic,Under,Total Steals And Blocks,GSW,CHI,2024-01-12,2.0,0.0,10.0,4.0,True
1.5,86.95652173913044,patrick williams,Under,Total Steals And Blocks,GSW,CHI,2024-01-12,2.0,2.0,10.0,5.0,True
1.5,62.5,stephen curry,Under,Total Steals And Blocks,GSW,CHI,2024-01-12,2.0,2.0,10.0,5.0,False
1.5,110.0,trayce jackson-davis,Under,Total Steals And Blocks,GSW,CHI,2024-01-12,0.0,0.0,10.0,6.0,False
1.5,66.66666666666666,zach lavine,Under,Total Steals And Blocks,GSW,CHI,2024-01-12,2.0,0.0,10.0,6.0,True
9.5,68.96551724137932,alex caruso,Over,Total Points,GSW,CHI,2024-01-12,2.0,1.0,10.0,7.0,True
10.5,86.95652173913044,alex caruso,Over,Total Points,GSW,CHI,2024-01-12,2.0,1.0,10.0,6.0,True
11.5,115.0,alex caruso,Over,Total Points,GSW,CHI,2024-01-12,2.0,1.0,10.0,5.0,True
4.5,58.82352941176471,andre drummond,Over,Total Points,GSW,CHI,2024-01-12,1.0,0.0,10.0,8.0,True
5.5,75.75757575757575,andre drummond,Over,Total Points,GSW,CHI,2024-01-12,1.0,0.0,10.0,8.0,True
6.5,120.0,andre drummond,Over,Total Points,GSW,CHI,2024-01-12,1.0,0.0,10.0,8.0,True
11.5,75.75757575757575,andrew wiggins,Over,Total Points,GSW,CHI,2024-01-12,2.0,1.0,10.0,3.0,False
12.5,100.0,andrew wiggins,Over,Total Points,GSW,CHI,2024-01-12,2.0,0.0,10.0,3.0,False
13.5,130.0,andrew wiggins,Over,Total Points,GSW,CHI,2024-01-12,2.0,0.0,10.0,3.0,False
5.5,75.75757575757575,ayo dosunmu,Over,Total Points,GSW,CHI,2024-01-12,2.0,2.0,10.0,9.0,True
6.5,110.0,ayo dosunmu,Over,Total Points,GSW,CHI,2024-01-12,2.0,2.0,10.0,7.0,True
7.5,64.51612903225806,brandin podziemski,Over,Total Points,GSW,CHI,2024-01-12,0.0,0.0,10.0,8.0,False
8.5,83.33333333333334,brandin podziemski,Over,Total Points,GSW,CHI,2024-01-12,0.0,0.0,10.0,8.0,False
9.5,115.0,brandin podziemski,Over,Total Points,GSW,CHI,2024-01-12,0.0,0.0,10.0,8.0,False
19.5,66.66666666666666,coby white,Over,Total Points,GSW,CHI,2024-01-12,2.0,0.0,10.0,6.0,True
20.5,76.92307692307693,coby white,Over,Total Points,GSW,CHI,2024-01-12,2.0,0.0,10.0,5.0,True
21.5,100.0,coby white,Over,Total Points,GSW,CHI,2024-01-12,2.0,0.0,10.0,5.0,True
10.5,74.07407407407408,dario saric,Over,Total Points,GSW,CHI,2024-01-12,0.0,0.0,10.0,5.0,False
11.5,90.9090909090909,dario saric,Over,Total Points,GSW,CHI,2024-01-12,0.0,0.0,10.0,4.0,False
12.5,120.0,dario saric,Over,Total Points,GSW,CHI,2024-01-12,0.0,0.0,10.0,4.0,False
19.5,75.75757575757575,demar derozan,Over,Total Points,GSW,CHI,2024-01-12,1.0,0.0,10.0,6.0,True
20.5,90.9090909090909,demar derozan,Over,Total Points,GSW,CHI,2024-01-12,1.0,0.0,10.0,6.0,True
21.5,115.0,demar derozan,Over,Total Points,GSW,CHI,2024-01-12,1.0,0.0,10.0,3.0,True
10.5,74.07407407407408,jonathan kuminga,Over,Total Points,GSW,CHI,2024-01-12,1.0,0.0,10.0,9.0,False
11.5,95.23809523809524,jonathan kuminga,Over,Total Points,GSW,CHI,2024-01-12,1.0,0.0,10.0,7.0,False
12.5,125.0,jonathan kuminga,Over,Total Points,GSW,CHI,2024-01-12,1.0,0.0,10.0,6.0,False
4.5,75.75757575757575,kevon looney,Over,Total Points,GSW,CHI,2024-01-12,2.0,2.0,10.0,8.0,False
5.5,90.9090909090909,kevon looney,Over,Total Points,GSW,CHI,2024-01-12,2.0,2.0,10.0,4.0,False
17.5,75.75757575757575,klay thompson,Over,Total Points,GSW,CHI,2024-01-12,2.0,2.0,10.0,5.0,False
18.5,90.9090909090909,klay thompson,Over,Total Points,GSW,CHI,2024-01-12,2.0,2.0,10.0,5.0,False
19.5,115.0,klay thompson,Over,Total Points,GSW,CHI,2024-01-12,2.0,2.0,10.0,4.0,False
16.5,74.07407407407408,nikola vucevic,Over,Total Points,GSW,CHI,2024-01-12,2.0,2.0,10.0,6.0,True
17.5,86.95652173913044,nikola vucevic,Over,Total Points,GSW,CHI,2024-01-12,2.0,2.0,10.0,6.0,True
18.5,115.0,nikola vucevic,Over,Total Points,GSW,CHI,2024-01-12,2.0,2.0,10.0,5.0,True
7.5,75.75757575757575,patrick williams,Over,Total Points,GSW,CHI,2024-01-12,2.0,1.0,10.0,6.0,True
8.5,105.0,patrick williams,Over,Total Points,GSW,CHI,2024-01-12,2.0,1.0,10.0,5.0,True
9.5,145.0,patrick williams,Over,Total Points,GSW,CHI,2024-01-12,2.0,1.0,10.0,5.0,True
26.5,86.95652173913044,stephen curry,Over,Total Points,GSW,CHI,2024-01-12,2.0,0.0,10.0,4.0,False
27.5,110.0,stephen curry,Over,Total Points,GSW,CHI,2024-01-12,2.0,0.0,10.0,3.0,False
28.5,105.0,stephen curry,Over,Total Points,GSW,CHI,2024-01-12,2.0,0.0,10.0,3.0,False
9.5,58.82352941176471,trayce jackson-davis,Over,Total Points,GSW,CHI,2024-01-12,0.0,0.0,10.0,8.0,False
10.5,86.95652173913044,trayce jackson-davis,Over,Total Points,GSW,CHI,2024-01-12,0.0,0.0,10.0,5.0,False
11.5,110.0,trayce jackson-davis,Over,Total Points,GSW,CHI,2024-01-12,0.0,0.0,10.0,4.0,False
19.5,68.96551724137932,zach lavine,Over,Total Points,GSW,CHI,2024-01-12,2.0,2.0,10.0,4.0,True
20.5,83.33333333333334,zach lavine,Over,Total Points,GSW,CHI,2024-01-12,2.0,2.0,10.0,3.0,True
21.5,105.0,zach lavine,Over,Total Points,GSW,CHI,2024-01-12,2.0,1.0,10.0,3.0,True
9.5,115.0,alex caruso,Under,Total Points,GSW,CHI,2024-01-12,2.0,1.0,10.0,3.0,True
10.5,86.95652173913044,alex caruso,Under,Total Points,GSW,CHI,2024-01-12,2.0,1.0,10.0,4.0,True
11.5,68.96551724137932,alex caruso,Under,Total Points,GSW,CHI,2024-01-12,2.0,1.0,10.0,5.0,True
4.5,135.0,andre drummond,Under,Total Points,GSW,CHI,2024-01-12,1.0,1.0,10.0,2.0,True
5.5,105.0,andre drummond,Under,Total Points,GSW,CHI,2024-01-12,1.0,1.0,10.0,2.0,True
6.5,66.66666666666666,andre drummond,Under,Total Points,GSW,CHI,2024-01-12,1.0,1.0,10.0,2.0,True
11.5,105.0,andrew wiggins,Under,Total Points,GSW,CHI,2024-01-12,2.0,1.0,10.0,7.0,False
12.5,76.92307692307693,andrew wiggins,Under,Total Points,GSW,CHI,2024-01-12,2.0,2.0,10.0,7.0,False
13.5,62.5,andrew wiggins,Under,Total Points,GSW,CHI,2024-01-12,2.0,2.0,10.0,7.0,False
4.5,145.0,ayo dosunmu,Under,Total Points,GSW,CHI,2024-01-12,2.0,0.0,10.0,1.0,True
5.5,105.0,ayo dosunmu,Under,Total Points,GSW,CHI,2024-01-12,2.0,0.0,10.0,1.0,True
6.5,74.07407407407408,ayo dosunmu,Under,Total Points,GSW,CHI,2024-01-12,2.0,0.0,10.0,3.0,True
7.5,125.0,brandin podziemski,Under,Total Points,GSW,CHI,2024-01-12,0.0,0.0,10.0,2.0,False
8.5,90.9090909090909,brandin podziemski,Under,Total Points,GSW,CHI,2024-01-12,0.0,0.0,10.0,2.0,False
9.5,68.96551724137932,brandin podziemski,Under,Total Points,GSW,CHI,2024-01-12,0.0,0.0,10.0,2.0,False
19.5,120.0,coby white,Under,Total Points,GSW,CHI,2024-01-12,2.0,2.0,10.0,4.0,True
20.5,100.0,coby white,Under,Total Points,GSW,CHI,2024-01-12,2.0,2.0,10.0,5.0,True
21.5,76.92307692307693,coby white,Under,Total Points,GSW,CHI,2024-01-12,2.0,2.0,10.0,5.0,True
10.5,110.0,dario saric,Under,Total Points,GSW,CHI,2024-01-12,0.0,0.0,10.0,5.0,False
11.5,83.33333333333334,dario saric,Under,Total Points,GSW,CHI,2024-01-12,0.0,0.0,10.0,6.0,False
12.5,66.66666666666666,dario saric,Under,Total Points,GSW,CHI,2024-01-12,0.0,0.0,10.0,6.0,False
19.5,105.0,demar derozan,Under,Total Points,GSW,CHI,2024-01-12,1.0,1.0,10.0,4.0,True
20.5,83.33333333333334,demar derozan,Under,Total Points,GSW,CHI,2024-01-12,1.0,1.0,10.0,4.0,True
21.5,68.96551724137932,demar derozan,Under,Total Points,GSW,CHI,2024-01-12,1.0,1.0,10.0,7.0,True
10.5,110.0,jonathan kuminga,Under,Total Points,GSW,CHI,2024-01-12,1.0,1.0,10.0,1.0,False
11.5,80.0,jonathan kuminga,Under,Total Points,GSW,CHI,2024-01-12,1.0,1.0,10.0,3.0,False
12.5,64.51612903225806,jonathan kuminga,Under,Total Points,GSW,CHI,2024-01-12,1.0,1.0,10.0,4.0,False
4.5,105.0,kevon looney,Under,Total Points,GSW,CHI,2024-01-12,2.0,0.0,10.0,2.0,False
5.5,83.33333333333334,kevon looney,Under,Total Points,GSW,CHI,2024-01-12,2.0,0.0,10.0,6.0,False
17.5,105.0,klay thompson,Under,Total Points,GSW,CHI,2024-01-12,2.0,0.0,10.0,5.0,False
18.5,83.33333333333334,klay thompson,Under,Total Points,GSW,CHI,2024-01-12,2.0,0.0,10.0,5.0,False
19.5,68.96551724137932,klay thompson,Under,Total Points,GSW,CHI,2024-01-12,2.0,0.0,10.0,6.0,False
16.5,110.0,nikola vucevic,Under,Total Points,GSW,CHI,2024-01-12,2.0,0.0,10.0,4.0,True
17.5,86.95652173913044,nikola vucevic,Under,Total Points,GSW,CHI,2024-01-12,2.0,0.0,10.0,4.0,True
18.5,68.96551724137932,nikola vucevic,Under,Total Points,GSW,CHI,2024-01-12,2.0,0.0,10.0,5.0,True
7.5,105.0,patrick williams,Under,Total Points,GSW,CHI,2024-01-12,2.0,1.0,10.0,4.0,True
8.5,75.75757575757575,patrick williams,Under,Total Points,GSW,CHI,2024-01-12,2.0,1.0,10.0,5.0,True
26.5,86.95652173913044,stephen curry,Under,Total Points,GSW,CHI,2024-01-12,2.0,2.0,10.0,6.0,False
27.5,68.96551724137932,stephen curry,Under,Total Points,GSW,CHI,2024-01-12,2.0,2.0,10.0,7.0,False
28.5,75.75757575757575,stephen curry,Under,Total Points,GSW,CHI,2024-01-12,2.0,2.0,10.0,7.0,False
9.5,135.0,trayce jackson-davis,Under,Total Points,GSW,CHI,2024-01-12,0.0,0.0,10.0,2.0,False
10.5,86.95652173913044,trayce jackson-davis,Under,Total Points,GSW,CHI,2024-01-12,0.0,0.0,10.0,5.0,False
11.5,74.07407407407408,trayce jackson-davis,Under,Total Points,GSW,CHI,2024-01-12,0.0,0.0,10.0,6.0,False
19.5,115.0,zach lavine,Under,Total Points,GSW,CHI,2024-01-12,2.0,0.0,10.0,6.0,True
20.5,90.9090909090909,zach lavine,Under,Total Points,GSW,CHI,2024-01-12,2.0,0.0,10.0,7.0,True
21.5,75.75757575757575,zach lavine,Under,Total Points,GSW,CHI,2024-01-12,2.0,1.0,10.0,7.0,True
14.5,100.0,alex caruso,Over,Total Points And Rebounds,GSW,CHI,2024-01-12,2.0,1.0,10.0,6.0,True
12.5,83.33333333333334,andre drummond,Over,Total Points And Rebounds,GSW,CHI,2024-01-12,1.0,0.0,10.0,8.0,True
16.5,83.33333333333334,andrew wiggins,Over,Total Points And Rebounds,GSW,CHI,2024-01-12,2.0,0.0,10.0,3.0,False
7.5,75.75757575757575,ayo dosunmu,Over,Total Points And Rebounds,GSW,CHI,2024-01-12,2.0,2.0,10.0,8.0,True
14.5,90.9090909090909,brandin podziemski,Over,Total Points And Rebounds,GSW,CHI,2024-01-12,0.0,0.0,10.0,6.0,False
25.5,80.0,coby white,Over,Total Points And Rebounds,GSW,CHI,2024-01-12,2.0,0.0,10.0,6.0,True
18.5,95.23809523809524,dario saric,Over,Total Points And Rebounds,GSW,CHI,2024-01-12,0.0,0.0,10.0,3.0,False
24.5,86.95652173913044,demar derozan,Over,Total Points And Rebounds,GSW,CHI,2024-01-12,1.0,0.0,10.0,7.0,True
15.5,86.95652173913044,jonathan kuminga,Over,Total Points And Rebounds,GSW,CHI,2024-01-12,1.0,0.0,10.0,8.0,False
12.5,90.9090909090909,kevon looney,Over,Total Points And Rebounds,GSW,CHI,2024-01-12,2.0,2.0,10.0,3.0,False
21.5,80.0,klay thompson,Over,Total Points And Rebounds,GSW,CHI,2024-01-12,2.0,2.0,10.0,5.0,False
29.5,90.9090909090909,nikola vucevic,Over,Total Points And Rebounds,GSW,CHI,2024-01-12,2.0,2.0,10.0,6.0,True
11.5,90.9090909090909,patrick williams,Over,Total Points And Rebounds,GSW,CHI,2024-01-12,2.0,1.0,10.0,6.0,True
31.5,83.33333333333334,stephen curry,Over,Total Points And Rebounds,GSW,CHI,2024-01-12,2.0,0.0,10.0,4.0,False
17.5,83.33333333333334,trayce jackson-davis,Over,Total Points And Rebounds,GSW,CHI,2024-01-12,0.0,0.0,10.0,7.0,False
25.5,86.95652173913044,zach lavine,Over,Total Points And Rebounds,GSW,CHI,2024-01-12,2.0,2.0,10.0,4.0,True
14.5,76.92307692307693,alex caruso,Under,Total Points And Rebounds,GSW,CHI,2024-01-12,2.0,1.0,10.0,4.0,True
12.5,90.9090909090909,andre drummond,Under,Total Points And Rebounds,GSW,CHI,2024-01-12,1.0,1.0,10.0,2.0,True
16.5,90.9090909090909,andrew wiggins,Under,Total Points And Rebounds,GSW,CHI,2024-01-12,2.0,2.0,10.0,7.0,False
7.5,105.0,ayo dosunmu,Under,Total Points And Rebounds,GSW,CHI,2024-01-12,2.0,0.0,10.0,2.0,True
14.5,83.33333333333334,brandin podziemski,Under,Total Points And Rebounds,GSW,CHI,2024-01-12,0.0,0.0,10.0,4.0,False
25.5,95.23809523809524,coby white,Under,Total Points And Rebounds,GSW,CHI,2024-01-12,2.0,2.0,10.0,4.0,True
18.5,80.0,dario saric,Under,Total Points And Rebounds,GSW,CHI,2024-01-12,0.0,0.0,10.0,7.0,False
24.5,86.95652173913044,demar derozan,Under,Total Points And Rebounds,GSW,CHI,2024-01-12,1.0,1.0,10.0,3.0,True
15.5,86.95652173913044,jonathan kuminga,Under,Total Points And Rebounds,GSW,CHI,2024-01-12,1.0,1.0,10.0,2.0,False
12.5,83.33333333333334,kevon looney,Under,Total Points And Rebounds,GSW,CHI,2024-01-12,2.0,0.0,10.0,7.0,False
21.5,95.23809523809524,klay thompson,Under,Total Points And Rebounds,GSW,CHI,2024-01-12,2.0,0.0,10.0,5.0,False
29.5,83.33333333333334,nikola vucevic,Under,Total Points And Rebounds,GSW,CHI,2024-01-12,2.0,0.0,10.0,4.0,True
11.5,83.33333333333334,patrick williams,Under,Total Points And Rebounds,GSW,CHI,2024-01-12,2.0,1.0,10.0,4.0,True
31.5,90.9090909090909,stephen curry,Under,Total Points And Rebounds,GSW,CHI,2024-01-12,2.0,2.0,10.0,6.0,False
17.5,90.9090909090909,trayce jackson-davis,Under,Total Points And Rebounds,GSW,CHI,2024-01-12,0.0,0.0,10.0,3.0,False
25.5,86.95652173913044,zach lavine,Under,Total Points And Rebounds,GSW,CHI,2024-01-12,2.0,0.0,10.0,6.0,True
3.5,100.0,alex caruso,Over,Total Rebounds,GSW,CHI,2024-01-12,2.0,1.0,10.0,6.0,True
5.5,62.5,andre drummond,Over,Total Rebounds,GSW,CHI,2024-01-12,1.0,0.0,10.0,9.0,True
6.5,90.9090909090909,andre drummond,Over,Total Rebounds,GSW,CHI,2024-01-12,1.0,0.0,10.0,8.0,True
7.5,140.0,andre drummond,Over,Total Rebounds,GSW,CHI,2024-01-12,1.0,0.0,10.0,8.0,True
4.5,100.0,andrew wiggins,Over,Total Rebounds,GSW,CHI,2024-01-12,2.0,1.0,10.0,3.0,False
1.5,68.96551724137932,ayo dosunmu,Over,Total Rebounds,GSW,CHI,2024-01-12,2.0,1.0,10.0,9.0,True
5.5,95.23809523809524,brandin podziemski,Over,Total Rebounds,GSW,CHI,2024-01-12,0.0,0.0,10.0,6.0,False
4.5,80.0,coby white,Over,Total Rebounds,GSW,CHI,2024-01-12,2.0,0.0,10.0,6.0,True
6.5,83.33333333333334,dario saric,Over,Total Rebounds,GSW,CHI,2024-01-12,0.0,0.0,10.0,2.0,False
7.5,140.0,dario saric,Over,Total Rebounds,GSW,CHI,2024-01-12,0.0,0.0,10.0,1.0,False
3.5,66.66666666666666,demar derozan,Over,Total Rebounds,GSW,CHI,2024-01-12,1.0,1.0,10.0,7.0,True
4.5,135.0,demar derozan,Over,Total Rebounds,GSW,CHI,2024-01-12,1.0,1.0,10.0,4.0,True
3.5,62.5,jonathan kuminga,Over,Total Rebounds,GSW,CHI,2024-01-12,1.0,0.0,10.0,9.0,False
4.5,115.0,jonathan kuminga,Over,Total Rebounds,GSW,CHI,2024-01-12,1.0,0.0,10.0,6.0,False
6.5,74.07407407407408,kevon looney,Over,Total Rebounds,GSW,CHI,2024-01-12,2.0,1.0,10.0,3.0,False
